episode,steps,score,success,killed_by_sam,crashed,min_tf,in_radar_steps,range2d_last_m,progress_mean
68,1821,-567.3613921570116,0,0,1,2.1102924835892036,1306,37535.97941230101,-0.002676359709510689
69,420,-511.12318222892327,0,1,0,0.999120878568081,420,25881.46036034371,0.012163800202265753
70,385,-509.5275519150619,0,1,0,0.9979024922666632,385,29171.19681252726,0.012704302473180246
71,699,-505.29228056455185,0,1,0,0.9983140611727981,699,26376.97698031235,0.013223525335198617
72,738,-503.72739526548366,0,1,0,0.9986955830798536,643,25044.444356531214,0.014860662924462208
73,565,-500.4190416606555,0,1,0,0.9996479476693967,565,27819.04901668103,0.015505170446531411
74,3097,-639.9296947057337,0,0,1,3.7122243920661178,153,48557.29090719732,-0.004331249739214542
75,3999,-349.7207633360011,0,0,0,1.42317276909013,1623,15420.323621592472,0.005764194738842842
76,2419,-619.2672131260795,0,0,1,2.170984952072931,2419,33721.659546596784,-0.0008440517393525941
77,2236,-581.9380366134557,0,0,1,2.192701779782499,2178,30235.77502445577,0.0013468057805937717
78,2492,-633.9570024524003,0,0,1,1.8318381480358883,2492,28656.303663895324,0.0014315344230563989
79,2956,-688.0120745154837,0,0,1,1.0152579468670226,2172,33265.264789272296,0.0022282966955602837
80,2226,-670.1682768021195,0,0,1,1.079233115351934,2226,24010.500468888713,0.0032799953359011666
81,493,-507.1512482059635,0,1,0,0.9994457736164939,493,27178.78888405008,0.011652927340919701
82,1916,-648.1287294807481,0,0,1,1.1707888684750127,1916,32473.298392702833,0.0030603277642245407
83,995,-505.8916559505043,0,1,0,0.9975899792385466,995,26451.1822652393,0.010626881466502805
84,1763,-623.5100573051277,0,0,1,1.3716212692449545,1763,33190.22176640631,0.0008993706050377048
85,288,-507.22362867647263,0,1,0,0.9980765894483573,288,27373.263486949872,0.010843441310361518
86,2140,-574.1788086713827,0,0,1,1.883882914853667,1983,27020.744626622836,0.004376059585031719
87,2043,-633.7400225226459,0,0,1,1.2635693669605659,2043,29181.429399716282,0.0013929834704983505
88,1875,-594.4607104994891,0,0,1,1.8219651298376305,1875,33128.325681261136,0.003015269603049048
89,2257,-601.9911720071145,0,0,1,1.821702489150601,2257,26091.305462958095,0.0018456643734847007
90,1807,-655.6131956337675,0,0,1,1.3339666468140372,1807,30478.45575189439,0.0009601630551475885
91,2070,-618.9795465703711,0,0,1,1.1145517773067115,1902,24478.19721408834,0.005766039930418321
92,850,-503.89347788463346,0,1,0,0.9998788449639012,828,25369.32562117325,0.013173210621405597
93,887,-495.27513883152795,0,1,0,0.9978774905260368,887,29396.06760383676,0.011216067904246148
94,2744,-669.6803606342825,0,0,1,1.0138204167831544,2744,23054.478135202495,0.0053839107673483
95,2202,-652.8980920591413,0,0,1,1.1025361523377795,2202,24285.82196102458,0.004016316128914205
96,911,-544.125985993874,0,1,0,0.9997037830629122,911,27624.041989800517,0.005441219172599773
97,2052,-589.2186122286842,0,1,0,0.9999579603667721,1981,25996.738491637097,0.005906791221108191
98,2079,-655.5695997097592,0,0,1,1.019080636858917,2079,20383.820414438458,0.004695653158531092
99,860,-483.03652689734605,0,1,0,0.9960093663101877,679,22752.117060475135,0.017290704622664334
100,766,-484.0378734591217,0,1,0,0.9947479770214473,612,25180.873064611493,0.018670515346107606
101,736,-501.0871894679676,0,1,0,0.9966349729413873,736,27525.175022667947,0.011105703647078483
102,665,-490.23197237898444,0,1,0,0.9973590251219477,628,22989.158820374865,0.017204020021257874
103,800,-501.62336214504154,0,1,0,0.9978419323003327,800,22632.32109955297,0.010006354994643302
104,770,-509.31735854882993,0,0,1,1.1255803176696273,770,27084.00029423288,0.007324424978823858
105,1103,-487.95598125386243,0,1,0,0.999341547604926,979,27526.091529565096,0.010151855751230393
106,604,-502.26302497669576,0,1,0,0.9998673519178984,604,25437.54082780605,0.011615505226001181
107,599,-500.3913953574244,0,1,0,0.9970274623177102,599,24474.7336740561,0.011884369151853414
108,810,-508.4656582858061,0,1,0,0.9986342542900102,810,27964.66621984902,0.011463177580952347
109,1047,-500.43417756685545,0,1,0,0.9988050073025515,982,27473.530604750864,0.010606889718947734
110,959,-510.9582680741095,0,1,0,0.9998254709789808,959,26543.50953412753,0.009452573568249533
111,985,-500.0500391141012,0,1,0,0.9987441127527164,972,27748.643174705227,0.009578440586363764
112,955,-497.91991684950557,0,1,0,0.9999853704845177,955,27209.144141223525,0.011288034974375274
113,1044,-497.117230618739,0,1,0,0.9981088558265365,1039,25799.07186899525,0.009509568998282958
114,706,-502.434841432401,0,1,0,0.9994337134297049,706,23822.405778286713,0.012668985404083897
115,750,-506.0495353204855,0,1,0,0.9994526858027248,750,23287.474838024707,0.012805736770333165
116,1454,-540.6541260753261,0,1,0,0.9988861460731311,1454,19585.15189554356,0.011043320529308905
117,875,-500.4111189811215,0,1,0,0.9991088904479057,875,26916.4762093603,0.013991173381443487
118,978,-534.9665679095874,0,1,0,0.9990254264268588,978,24373.381027380055,0.006788097618048731
119,939,-512.4085197101695,0,1,0,0.999951963767437,939,19499.923017775105,0.012627017602803046
120,532,-517.8273262702318,0,1,0,0.999696014504329,532,26365.844758862917,0.0074841887228198215
121,1240,-498.2277443610202,0,1,0,0.9992173516971256,1135,22542.62804555036,0.010571627027444536
122,830,-510.8164223297235,0,1,0,0.9973130010108907,830,27502.90514503466,0.011127418105427151
123,1006,-505.0182195392851,0,1,0,0.9992857014058529,1006,28922.969420976002,0.010046463769845582
124,615,-515.3106825031197,0,1,0,0.9987959676761711,615,31650.178225698386,0.009528979344585978
125,1020,-524.123756186115,0,1,0,0.9949644090733092,1020,24847.066631818383,0.008507155848525098
126,819,-510.4793502544913,0,1,0,0.9988723581025611,819,30757.04043187144,0.008630610608214333
127,1020,-522.7312491412844,0,1,0,0.9997792056060377,1020,27011.355811900256,0.007826286096759668
128,1327,-520.5368489097211,0,1,0,0.9996528486590095,1327,20230.544916151477,0.009040248602297987
129,3226,-611.5556972114277,0,0,1,1.375131302942695,3226,6731.592974596934,0.008699324716025102
130,3001,-498.53454869438895,0,0,1,1.8430616786905187,2052,1849.2449497144203,0.012298620713918315
131,1484,-564.9140736841208,0,0,1,1.2231468973859054,1380,30750.098465284904,0.003234898209445863
132,1343,-556.3609931359724,0,1,0,0.9998768489202143,1343,19834.947408880882,0.01259995417926931
133,1233,-541.7804590602069,0,1,0,0.9979802383226151,1233,19319.398087789043,0.012819186898413127
134,1494,-521.3420798809215,0,1,0,0.9988382401045988,1345,17647.738724204108,0.012836744158450809
135,1625,-551.889950840691,0,1,0,0.9972824395260413,1566,16593.842760397005,0.012224969971541296
136,2512,-679.5144269004643,0,0,1,1.5613972247132288,1655,23902.390409004158,0.003716659311469404
137,2966,-586.6023021157031,0,1,0,0.9999711084915484,2966,17842.674572509255,0.005877377582266334
138,3999,-195.90828089394486,0,0,0,1.3382847768374453,2872,13698.608270231338,0.0045342332079047545
139,1697,-542.8893958539762,0,1,0,0.9988659562385057,1622,25273.367844060645,0.008342043056670844
140,1293,-512.6100718386615,0,1,0,0.9925396236992888,1293,15895.0690307865,0.01235976145334487
141,3368,-575.5864727073242,0,1,0,0.997502467272394,3205,6536.554314229217,0.008153352386130954
142,1009,-522.7301382183794,0,1,0,0.9996173283392464,1009,21659.03721897396,0.011237948856336095
143,1398,-541.4464379102865,0,1,0,0.9978082076874769,1398,22266.891705019945,0.012147588721525554
144,1019,-514.6390578998339,0,1,0,0.9984424462466341,1019,23933.21415438497,0.009678462492745605
145,1852,-581.304894551881,0,1,0,0.9968787275949386,1852,7386.679743799586,0.012563801504383257
146,1143,-512.1364488028539,0,1,0,0.999631003155415,1102,21974.71710740211,0.012871832980965604
147,1174,-523.9604993857894,0,1,0,0.9896138529231895,1174,20338.835988057308,0.01568841415491845
148,1213,-544.0518198081953,0,1,0,0.9998393784050693,1213,22756.004314785354,0.007359548156608465
149,261,-490.67077555304684,0,0,1,2.7797211024046353,205,34864.80724012369,0.012092822773244048
150,2062,-559.5579726542737,0,1,0,0.9996975689064649,2062,11831.231194838083,0.013168163849408927
151,1364,-541.1582857612823,0,1,0,0.999168546925671,1364,28685.992849652488,0.007940503434445747
152,1074,-518.1856693049018,0,1,0,0.999511124833002,1074,23265.209489454675,0.008696817600192707
153,1415,-522.1759431798799,0,1,0,0.9999132278167866,1347,23291.576466853978,0.009914887721412852
154,903,-521.7099478355667,0,1,0,0.9988716171119251,903,20675.11176486028,0.013395011813859164
155,958,-519.1576018257251,0,1,0,0.9993777579469333,958,20273.684671589628,0.010555776075465522
156,1274,-505.8163819320689,0,1,0,0.9991933258149008,1184,22153.735976462984,0.012213363994218896
157,2161,-537.8217626072159,0,0,1,1.596501449199708,1769,7859.387603490586,0.013428321653601576
158,165,-494.82200501244614,0,0,1,4.226695461109728,0,37901.631506514896,0.008901868907005263
159,2023,-597.1043140804637,0,1,0,0.9991744023316159,2023,16845.020811287166,0.009128124844670741
160,3999,-129.99690752310138,0,0,0,1.2771919444884705,3830,4041.6685160201905,0.008778480224671596
161,250,-495.795644461845,0,0,1,3.320217984717826,159,32589.044951962995,0.009616679030464282
162,1172,-555.3218641792756,0,1,0,0.9994962129689033,1172,18104.086055999654,0.010515134231113043
163,3999,-102.00140055620551,0,0,0,1.10464390515744,3967,2368.132389486647,0.008617683356677626
164,3999,-116.55005625956456,0,0,0,1.811414632234993,3490,10112.026438375904,0.005892021539734621
165,3999,-81.49675372348831,0,0,0,1.747807579196524,3407,2342.0588749382314,0.009038095965802314
166,1603,-513.3971146152562,0,1,0,0.998446455414996,1382,19203.74804853872,0.007764987700506466
167,1139,-519.8935547993144,0,1,0,0.9987414952615452,1139,23545.82619533103,0.011186863220782505
168,3999,-100.25678601451564,0,0,0,1.709529813640319,3970,1777.44788735763,0.008468009040067333
169,3446,898.0820999413551,1,0,0,1.5661524867403531,3446,1499.707742035018,0.00829349441890495
170,2777,947.4987925682169,1,0,0,2.1130471242153197,2777,1422.098707336197,0.011378301969185753
171,2933,986.7247738881209,1,0,0,1.1773207692339163,2794,1496.5508481908485,0.012349277953773441
172,2554,1003.8069198555207,1,0,0,1.7962043959045193,2370,534.6221039445,0.014662567617881452
173,3999,-88.02366658038169,0,0,0,1.1958894080157272,3999,4648.660174399717,0.007490657923730072
174,421,-501.40480023121887,0,1,0,0.9989873812702507,421,28377.656098808977,0.01667372765216096
175,577,-494.6733889590791,0,1,0,0.99950766389197,577,25022.872332018123,0.015551726081047044
176,558,-491.88843063774533,0,1,0,0.9980641616859781,558,22451.26396111628,0.0191731198152573
177,2536,924.6034658304311,1,0,0,1.1635781403557868,1548,1493.3211098537595,0.014969513956949362
178,515,-504.7974587068846,0,1,0,0.9993098788582523,515,29575.451436516403,0.016598236553973432
179,2854,-531.3238322688303,0,0,1,1.030671102410617,2440,3071.36106362813,0.012571797344071671
180,654,-503.8529684948028,0,1,0,0.9999334883291531,654,21228.314439321595,0.01876440139842474
181,709,-488.0741196467497,0,1,0,0.9991644190527794,571,22624.697677946795,0.022182803268388996
182,2350,-580.9808206295276,0,1,0,0.9981309328819453,2229,14012.661002049143,0.0108620920183894
183,621,-518.3242241595782,0,1,0,0.9985336508529165,621,22660.513731428822,0.016786543394239028
184,579,-511.0119338537172,0,1,0,0.998168548525465,579,21889.65689230068,0.01724914725261364
185,2117,1002.6121361830375,1,0,0,1.545102506776609,1994,1488.2858850677953,0.01748119232576247
186,1806,970.0143786312345,1,0,0,1.1219279301953056,1806,1493.461673615615,0.018984886062466205
187,2074,991.6032729228507,1,0,0,1.3887724188430215,2022,1486.2834684696927,0.01819423584849348
188,2014,-633.2995975202731,0,1,0,0.9998447877724892,2014,27107.54038829761,0.005091634985141519
189,1214,-521.6814350996597,0,1,0,0.9997295985769277,1214,23975.03051220753,0.007601155619168491
190,2794,-740.1278122362229,0,0,1,1.0006806313533223,2794,26567.236993393628,0.0022375307735806424
191,690,-518.5726751461401,0,1,0,0.9997312532581203,690,28893.334760727135,0.009827402334923126
192,491,-505.24994703218493,0,1,0,0.9999892766798757,491,30110.610677782992,0.014317378350056314
193,2488,987.1049820450546,1,0,0,1.4573969921373648,1878,1497.2098161833471,0.015353759856412293
194,3015,1004.6176874896258,1,0,0,1.37931864389033,2667,1495.7264492984061,0.012756831528929764
195,3432,952.8020663796535,1,0,0,1.4347450165108462,3432,348.99744916691935,0.009569882063700113
196,2795,972.8847478184313,1,0,0,1.0236612813210042,2576,218.05480595096466,0.013414343694208847
197,3586,-624.6184555321844,0,1,0,0.9981993115269848,3571,4660.876879687319,0.007739702271901941
198,995,-535.6648430242626,0,1,0,0.9966226804316073,995,21655.032067653923,0.013636722335698058
199,604,-507.69886607909575,0,1,0,0.9983440063933977,604,25856.40233613096,0.016931134212472835
200,1465,-483.54700050843104,0,1,0,0.9990382426794547,987,20325.477252103898,0.012542581235140073
201,1170,-506.9344938338875,0,1,0,0.9996876873529145,1064,14900.339410640345,0.0177787705425225
202,2219,-599.7852868972277,0,1,0,0.9976843983935411,2219,10316.738880093842,0.010261129125831901
203,661,-517.6537820752735,0,1,0,0.9930916636126925,661,24264.82463274214,0.01258180710161729
204,1647,-526.2957989745322,0,1,0,0.9999171130696213,1647,19399.975924329006,0.010365859368306427
205,1426,-555.4771359558064,0,1,0,0.9993280935979502,1426,11130.213576439573,0.013280435345993376
206,3155,922.8141566734525,1,0,0,1.113706429482269,3155,1495.163660812782,0.011016314735910849
207,3999,-152.14861053151293,0,0,0,1.102897394703034,3999,4576.437572318532,0.007725215239559278
208,576,-515.8728182613539,0,1,0,0.9987010070826803,576,27017.44410028439,0.008920294628427663
209,967,-508.71839039077645,0,1,0,0.9997242037959778,967,22210.268881722248,0.009433343752373419
210,850,-521.5192528758134,0,1,0,0.9990407426469188,850,27990.106442934735,0.0071250330812225055
211,3747,861.2005992013592,1,0,0,1.1886907131250006,3747,1493.4596922036596,0.009689392877767235
212,3530,867.9487162339575,1,0,0,1.0876919421075937,3530,1499.5732708012672,0.008647474655478667
213,3520,-594.1695796537005,0,0,1,1.8382877168432294,3520,1645.7063105716638,0.009722945454836254
214,3246,-631.759648871907,0,1,0,0.9990288826655196,3246,8506.503709411389,0.006971769283063978
215,910,-482.5122541475329,0,1,0,0.9981727810070489,821,25997.86370945125,0.012479086492987207
216,3954,-647.6846541559823,0,0,1,1.3304729001253845,2370,5700.8421162065915,0.007127573299171475
217,1833,-523.7310421828975,0,1,0,0.9995010241941182,1826,25854.226385433434,0.007550252084773075
218,941,-500.96316302040975,0,1,0,0.9999749575078549,941,28565.235206530815,0.009037569759360202
219,671,-503.9416876359444,0,1,0,0.9967291539130718,671,33421.70161038466,0.009699853588884406
220,847,-496.1472934436406,0,1,0,0.9982461346784545,847,25298.07063396985,0.01288347488958916
221,527,-506.8924862895447,0,1,0,0.9996440197878684,527,28818.451825042506,0.009657359930560671
222,992,-526.1578731601767,0,1,0,0.998563975629688,992,25368.81000592414,0.007266134713364098
223,1712,-523.8064230399746,0,1,0,0.9991967646403637,1712,20503.625519512334,0.009640430215859324
224,682,-510.8564040213111,0,1,0,0.9997233518142237,682,25105.195024930617,0.01255240642672321
225,600,-513.3609507819594,0,1,0,0.9998067627028878,600,29000.18546203951,0.00866709503621467
226,861,-510.32223434096255,0,1,0,0.9993460176554113,861,24530.05488164177,0.00763175360937015
227,1080,-510.5914458698223,0,1,0,0.9991014291373672,1080,18389.426303263528,0.01149913396853556
228,1212,-521.217535633869,0,1,0,0.9992763649556412,1212,16448.570168478604,0.011202831106249634
229,1853,-663.1998621361415,0,0,1,1.1272502929058164,1853,27483.592452646142,0.0026697127160521298
230,1618,-588.0501342919945,0,1,0,0.9988254332257553,1618,25710.642271263216,0.003911635245801011
231,1127,-500.83049695652716,0,1,0,0.9989256226027645,960,25951.236578538956,0.011097117657462468
232,1005,-521.7676384574469,0,1,0,0.9999529379992125,1005,18252.828839985003,0.01243134053497181
233,610,-519.5957918424313,0,1,0,0.9991229048577845,610,25866.86407886577,0.008047593305633389
234,638,-514.6688992312726,0,1,0,0.9983190543815639,638,29424.523055954163,0.009316304466163586
235,769,-511.20770724964075,0,1,0,0.9998754053359588,769,30541.392359902657,0.008910569397413595
236,1159,-521.2617637261055,0,1,0,0.9993648777682778,1159,25620.20289110646,0.006508021697338732
237,1624,-533.5327722410382,0,1,0,0.9987594606345107,1378,24649.319470204315,0.008307772579159182
238,794,-510.0436733933931,0,1,0,0.9981301475439307,794,30808.185393790973,0.007964129073350378
239,3615,-569.6684071322861,0,0,1,1.0233078620238942,2874,2629.4881458430814,0.009990798374214231
240,1160,-528.2261874627683,0,1,0,0.99910617193759,1160,28229.538110279,0.006720408125779721
241,672,-522.3845072670857,0,1,0,0.9991936879696155,672,28595.659256401108,0.007048297493000296
242,1581,-536.9737741777581,0,1,0,0.9991627986217755,1581,24035.890435342062,0.006111694256836028
243,1746,-526.6723194524418,0,0,1,1.4574767517625018,1578,23791.937039826917,0.0090746050582908
244,715,-516.848792633614,0,1,0,0.9988923523509476,715,29781.683286131545,0.007908059893399691
245,939,-519.7625658217644,0,1,0,0.9991712856594515,939,23866.240157239514,0.006850245248783325
246,1098,-516.6558500112825,0,1,0,0.9990328637326672,1098,21239.530091984732,0.00803699225713461
247,1096,-516.198176381653,0,1,0,0.9999936533282889,1096,25708.875815733147,0.00778571933988982
248,1736,-533.6309412188403,0,1,0,0.9933095131178962,1703,17085.20753368577,0.01128751932463613
249,758,-512.3390785362212,0,1,0,0.9999741426411516,758,24153.862517889134,0.013747941445432052
250,1852,966.5843330296088,1,0,0,1.0539889235826605,1852,1493.9399562982574,0.015742043082257372
251,1300,-491.3539047420547,0,1,0,0.9984116957827109,1247,25716.20377486822,0.009398536208335867
252,542,-499.7456679907914,0,1,0,0.9983835548349,542,26004.68182205414,0.013632453019120349
253,579,-502.6193965437966,0,1,0,0.9986316435458813,579,29304.568389011198,0.0135933442863321
254,785,-508.3162484721007,0,1,0,0.9999664397448902,785,25345.11541152922,0.0115033623760344
255,3784,-645.0289199512979,0,1,0,0.9988254878699344,3758,8101.6314576883,0.006497813186774171
256,3999,-46.97333997848267,0,0,0,1.081158385478955,3038,1748.1871864340487,0.009494895158345604
257,3999,-116.266584187527,0,0,0,1.0454652216432805,3735,2139.611272844188,0.009280245387738596
258,2174,-631.2419226748358,0,1,0,0.9988676056501128,2174,17818.047243635014,0.007558267143550036
259,1377,-505.99595281216904,0,1,0,0.999065387232,1304,25189.60565513369,0.008829578132700647
260,3999,-225.67917173802056,0,0,0,1.054122673310974,3999,19977.08278055739,0.004559763938257758
261,3999,-141.5918738667686,0,0,0,1.1945395925507638,3827,6408.549975639054,0.007043419162283463
262,3999,-117.55286201536369,0,0,0,1.135378566621403,3237,6588.716171319814,0.008347208286191357
263,2404,927.9196058919458,1,0,0,1.146075157235674,2404,1497.5622846617691,0.012319488396839504
264,1644,-522.4581144859688,0,1,0,0.9999937199394457,1577,18141.47150047164,0.011355570638317231
265,1036,-520.8619527992856,0,1,0,0.9994720413260393,1036,17216.367391432927,0.013344565423654503
266,1229,-509.54394834957407,0,1,0,0.9998965719132196,1229,24076.56878500695,0.010793911322378804
267,650,-494.7015041310645,0,1,0,0.9995170661355165,650,21182.175780184185,0.019252882073679478
268,996,-504.15301535673365,0,1,0,0.9995190779893661,996,26537.0432020481,0.011655334346880857
269,3910,966.2928724426297,1,0,0,1.3879891528822428,3267,1486.222583164613,0.009803631816272435
270,1915,-515.5392709163934,0,1,0,0.9998103399109639,1754,16242.492524381894,0.011884350489617215
271,210,-492.58861354952427,0,0,1,2.737365412704075,210,30573.670365069054,0.011621010785399058
272,2222,943.5739315640916,1,0,0,1.1507446102584717,2151,1497.1483193986546,0.015089528324660794
273,310,-488.8331922122662,0,0,1,2.655639500579918,229,32419.711955297873,0.012537912586181522
274,3999,-155.36963020881802,0,0,0,1.2246791605501608,3851,13605.849738381085,0.006454410069594207
275,3006,-621.9565929014326,0,0,1,1.1103033620742984,3006,4434.085595135973,0.011153715149673503
276,1276,-567.5708403653905,0,0,1,1.1980191130561613,1276,32137.539964125725,0.0028057621629729995
277,1704,966.5395180197786,1,0,0,1.0420208639502606,1704,1494.9527129226929,0.016798015370105803
278,2499,930.7495358333101,1,0,0,1.4430090574261967,2442,1488.7301154775164,0.012898391309360742
279,2943,898.312233611943,1,0,0,1.2156185877023014,2779,1492.7253725821479,0.011751831509979277
280,3999,-21.23509735195912,0,0,0,1.2742874480737747,3222,2133.1900810214393,0.00847522097412005
281,3327,-677.9980863242837,0,0,1,1.0440027945897838,2635,7851.885602992803,0.008629764080635496
282,1622,-523.5950620525589,0,0,1,1.5108688115251612,1006,28537.062663657976,0.006628843883354382
283,3999,-179.78504692905105,0,0,0,1.0902363292461708,3980,1822.142417210921,0.007931868321179284
284,649,-508.04643068821883,0,1,0,0.9999875190416273,649,26541.164776030055,0.010924399011540768
285,3999,-162.99573156981387,0,0,0,1.0185019496228733,3999,7924.517131685681,0.005779488579612272
286,2209,-523.4490353053463,0,1,0,0.9998659830398071,1987,19585.528617413063,0.008424064675435201
287,1258,-535.512593038772,0,1,0,0.9977360312589286,1258,23734.976921497382,0.00756684484188227
288,3999,-175.12040472737093,0,0,0,1.3488561928240972,3999,12836.140034129283,0.004498832463440265
289,556,-510.32925409593815,0,0,1,1.6819193985369396,556,31391.880225144276,0.006811264182714675
