model,episode,elo
PPO_SelfPlay,582,1368.0491943359375
PPO_SelfPlay,583,1371.482666015625
PPO_SelfPlay,584,1385.0732421875
PPO_SelfPlay,585,1365.5611572265625
PPO_SelfPlay,586,1369.038818359375
PPO_SelfPlay,587,1372.454833984375
PPO_SelfPlay,588,1375.8114013671875
PPO_SelfPlay,589,1389.4908447265625
PPO_SelfPlay,590,1360.56396484375
PPO_SelfPlay,591,1332.1317138671875
PPO_SelfPlay,592,1336.2523193359375
PPO_SelfPlay,593,1308.2884521484375
PPO_SelfPlay,594,1312.9273681640625
PPO_SelfPlay,595,1334.459716796875
PPO_SelfPlay,596,1348.1241455078125
PPO_SelfPlay,597,1360.5732421875
PPO_SelfPlay,598,1332.140869140625
PPO_SelfPlay,599,1336.26123046875
PPO_SelfPlay,600,1308.297119140625
PPO_SelfPlay,601,1324.1531982421875
PPO_SelfPlay,602,1328.44140625
PPO_SelfPlay,603,1342.6470947265625
PPO_SelfPlay,604,1346.55517578125
PPO_SelfPlay,605,1350.3868408203125
PPO_SelfPlay,606,1354.14453125
PPO_SelfPlay,607,1372.994384765625
PPO_SelfPlay,608,1354.8912353515625
PPO_SelfPlay,609,1326.5638427734375
PPO_SelfPlay,610,1337.4459228515625
PPO_SelfPlay,611,1341.4578857421875
PPO_SelfPlay,612,1345.3895263671875
PPO_SelfPlay,613,1363.786865234375
PPO_SelfPlay,614,1377.391845703125
PPO_SelfPlay,615,1385.8836669921875
PPO_SelfPlay,616,1389.014892578125
PPO_SelfPlay,617,1392.0955810546875
PPO_SelfPlay,618,1403.85595703125
PPO_SelfPlay,619,1418.733642578125
PPO_SelfPlay,620,1421.369873046875
PPO_SelfPlay,621,1434.777099609375
PPO_SelfPlay,622,1446.7393798828125
PPO_SelfPlay,623,1450.0557861328125
PPO_SelfPlay,624,1452.287353515625
PPO_SelfPlay,625,1428.14404296875
PPO_SelfPlay,626,1430.652099609375
PPO_SelfPlay,627,1440.351318359375
PPO_SelfPlay,628,1451.567626953125
PPO_SelfPlay,629,1421.78125
PPO_SelfPlay,630,1424.375244140625
PPO_SelfPlay,631,1440.115478515625
PPO_SelfPlay,632,1449.040771484375
PPO_SelfPlay,633,1419.2845458984375
PPO_SelfPlay,634,1432.1868896484375
PPO_SelfPlay,635,1434.6417236328125
PPO_SelfPlay,636,1443.439697265625
PPO_SelfPlay,637,1454.7386474609375
PPO_SelfPlay,638,1463.1756591796875
PPO_SelfPlay,639,1465.2554931640625
PPO_SelfPlay,640,1446.41845703125
PPO_SelfPlay,641,1457.124267578125
PPO_SelfPlay,642,1459.2728271484375
PPO_SelfPlay,643,1462.32763671875
PPO_SelfPlay,644,1464.4169921875
PPO_SelfPlay,645,1466.48291015625
PPO_SelfPlay,646,1468.5260009765625
PPO_SelfPlay,647,1475.8458251953125
PPO_SelfPlay,648,1484.9730224609375
PPO_SelfPlay,649,1491.5491943359375
PPO_SelfPlay,650,1468.306640625
PPO_SelfPlay,651,1482.178955078125
PPO_SelfPlay,652,1484.055908203125
PPO_SelfPlay,653,1490.4635009765625
PPO_SelfPlay,654,1468.1392822265625
PPO_SelfPlay,655,1481.395263671875
PPO_SelfPlay,656,1496.6524658203125
PPO_SelfPlay,657,1508.0877685546875
PPO_SelfPlay,658,1509.7178955078125
PPO_SelfPlay,659,1517.3192138671875
PPO_SelfPlay,660,1526.81982421875
PPO_SelfPlay,661,1499.8985595703125
PPO_SelfPlay,662,1509.70654296875
PPO_SelfPlay,663,1519.4515380859375
PPO_SelfPlay,664,1488.9833984375
PPO_SelfPlay,665,1491.5552978515625
PPO_SelfPlay,666,1466.9073486328125
PPO_SelfPlay,667,1477.645751953125
PPO_SelfPlay,668,1492.375244140625
PPO_SelfPlay,669,1494.151123046875
PPO_SelfPlay,670,1495.909912109375
PPO_SelfPlay,671,1505.813720703125
PPO_SelfPlay,672,1512.1846923828125
PPO_SelfPlay,673,1528.421142578125
PPO_SelfPlay,674,1529.8795166015625
PPO_SelfPlay,675,1533.8829345703125
PPO_SelfPlay,676,1535.298095703125
PPO_SelfPlay,677,1508.9501953125
PPO_SelfPlay,678,1513.3076171875
PPO_SelfPlay,679,1528.744873046875
PPO_SelfPlay,680,1535.696044921875
PPO_SelfPlay,681,1537.09716796875
PPO_SelfPlay,682,1539.05810546875
PPO_SelfPlay,683,1548.3287353515625
PPO_SelfPlay,684,1549.635498046875
PPO_SelfPlay,685,1564.6746826171875
PPO_SelfPlay,686,1565.8685302734375
PPO_SelfPlay,687,1569.0599365234375
PPO_SelfPlay,688,1575.7374267578125
PPO_SelfPlay,689,1582.4888916015625
PPO_SelfPlay,690,1563.362060546875
PPO_SelfPlay,691,1570.28759765625
PPO_SelfPlay,692,1571.44482421875
PPO_SelfPlay,693,1572.5947265625
PPO_SelfPlay,694,1579.02880859375
PPO_SelfPlay,695,1588.761962890625
PPO_SelfPlay,696,1593.7239990234375
PPO_SelfPlay,697,1604.9013671875
PPO_SelfPlay,698,1615.1617431640625
PPO_SelfPlay,699,1616.06298828125
PPO_SelfPlay,700,1625.4835205078125
PPO_SelfPlay,701,1629.7244873046875
PPO_SelfPlay,702,1635.6964111328125
PPO_SelfPlay,703,1643.048095703125
PPO_SelfPlay,704,1615.597900390625
PPO_SelfPlay,705,1619.959716796875
PPO_SelfPlay,706,1600.0294189453125
PPO_SelfPlay,707,1584.767333984375
PPO_SelfPlay,708,1585.8350830078125
PPO_SelfPlay,709,1586.8966064453125
PPO_SelfPlay,710,1593.9681396484375
PPO_SelfPlay,711,1566.93212890625
PPO_SelfPlay,712,1582.280029296875
PPO_SelfPlay,713,1556.2523193359375
PPO_SelfPlay,714,1559.551513671875
PPO_SelfPlay,715,1535.0079345703125
PPO_SelfPlay,716,1523.333251953125
PPO_SelfPlay,717,1529.031494140625
PPO_SelfPlay,718,1530.48486328125
PPO_SelfPlay,719,1534.1868896484375
PPO_SelfPlay,720,1504.157958984375
PPO_SelfPlay,721,1476.3082275390625
PPO_SelfPlay,722,1481.760009765625
PPO_SelfPlay,723,1489.703369140625
PPO_SelfPlay,724,1497.1134033203125
PPO_SelfPlay,725,1498.8441162109375
PPO_SelfPlay,726,1479.19482421875
PPO_SelfPlay,727,1457.8408203125
PPO_SelfPlay,728,1459.981201171875
PPO_SelfPlay,729,1483.707763671875
PPO_SelfPlay,730,1453.5692138671875
PPO_SelfPlay,731,1461.202392578125
PPO_SelfPlay,732,1439.2919921875
PPO_SelfPlay,733,1448.20361328125
PPO_SelfPlay,734,1460.9755859375
PPO_SelfPlay,735,1444.6905517578125
PPO_SelfPlay,736,1428.3748779296875
PPO_SelfPlay,737,1430.8798828125
PPO_SelfPlay,738,1434.844482421875
PPO_SelfPlay,739,1447.642333984375
PPO_SelfPlay,740,1449.9029541015625
PPO_SelfPlay,741,1461.8939208984375
PPO_SelfPlay,742,1452.683349609375
PPO_SelfPlay,743,1422.8836669921875
PPO_SelfPlay,744,1400.075439453125
PPO_SelfPlay,745,1381.7384033203125
PPO_SelfPlay,746,1397.0738525390625
PPO_SelfPlay,747,1401.674560546875
PPO_SelfPlay,748,1380.611083984375
PPO_SelfPlay,749,1395.2764892578125
PPO_SelfPlay,750,1378.5565185546875
PPO_SelfPlay,751,1392.6470947265625
PPO_SelfPlay,752,1370.2025146484375
PPO_SelfPlay,753,1373.59814453125
PPO_SelfPlay,754,1387.275634765625
PPO_SelfPlay,755,1390.3843994140625
PPO_SelfPlay,756,1410.0347900390625
PPO_SelfPlay,757,1421.5142822265625
PPO_SelfPlay,758,1393.4949951171875
PPO_SelfPlay,759,1407.4298095703125
PPO_SelfPlay,760,1425.4449462890625
PPO_SelfPlay,761,1446.4300537109375
PPO_SelfPlay,762,1452.5474853515625
PPO_SelfPlay,763,1462.2841796875
PPO_SelfPlay,764,1471.2786865234375
PPO_SelfPlay,765,1479.887939453125
PPO_SelfPlay,766,1484.95654296875
PPO_SelfPlay,767,1492.0491943359375
PPO_SelfPlay,768,1493.828125
PPO_SelfPlay,769,1495.590087890625
PPO_SelfPlay,770,1497.335205078125
PPO_SelfPlay,771,1500.4515380859375
PPO_SelfPlay,772,1472.921875
PPO_SelfPlay,773,1449.1649169921875
PPO_SelfPlay,774,1468.2244873046875
PPO_SelfPlay,775,1438.24853515625
PPO_SelfPlay,776,1447.813232421875
PPO_SelfPlay,777,1450.07177734375
PPO_SelfPlay,778,1460.0596923828125
PPO_SelfPlay,779,1462.1746826171875
PPO_SelfPlay,780,1472.5447998046875
PPO_SelfPlay,781,1481.2958984375
PPO_SelfPlay,782,1491.6005859375
PPO_SelfPlay,783,1501.094482421875
PPO_SelfPlay,784,1502.7880859375
PPO_SelfPlay,785,1509.75439453125
PPO_SelfPlay,786,1517.93505859375
PPO_SelfPlay,787,1494.1116943359375
PPO_SelfPlay,788,1495.870849609375
PPO_SelfPlay,789,1503.4981689453125
PPO_SelfPlay,790,1506.467529296875
PPO_SelfPlay,791,1508.112060546875
PPO_SelfPlay,792,1509.7420654296875
PPO_SelfPlay,793,1514.6317138671875
PPO_SelfPlay,794,1521.0260009765625
PPO_SelfPlay,795,1525.5423583984375
PPO_SelfPlay,796,1506.6561279296875
PPO_SelfPlay,797,1485.740478515625
PPO_SelfPlay,798,1492.8231201171875
PPO_SelfPlay,799,1509.0325927734375
PPO_SelfPlay,800,1522.52587890625
PPO_SelfPlay,801,1529.06640625
PPO_SelfPlay,802,1509.08056640625
PPO_SelfPlay,803,1478.701904296875
PPO_SelfPlay,804,1487.7095947265625
PPO_SelfPlay,805,1489.5311279296875
PPO_SelfPlay,806,1505.145751953125
PPO_SelfPlay,807,1511.42333984375
PPO_SelfPlay,808,1518.1015625
PPO_SelfPlay,809,1507.0203857421875
PPO_SelfPlay,810,1513.229736328125
PPO_SelfPlay,811,1524.9195556640625
PPO_SelfPlay,812,1537.9927978515625
PPO_SelfPlay,813,1508.429931640625
PPO_SelfPlay,814,1519.8270263671875
PPO_SelfPlay,815,1532.5465087890625
PPO_SelfPlay,816,1544.162353515625
PPO_SelfPlay,817,1555.2279052734375
PPO_SelfPlay,818,1560.0269775390625
PPO_SelfPlay,819,1569.9986572265625
PPO_SelfPlay,820,1549.328369140625
PPO_SelfPlay,821,1554.1533203125
PPO_SelfPlay,822,1556.77001953125
PPO_SelfPlay,823,1569.337646484375
PPO_SelfPlay,824,1574.2611083984375
PPO_SelfPlay,825,1586.2911376953125
PPO_SelfPlay,826,1588.465576171875
PPO_SelfPlay,827,1565.3824462890625
PPO_SelfPlay,828,1567.785888671875
PPO_SelfPlay,829,1555.045166015625
PPO_SelfPlay,830,1567.3873291015625
PPO_SelfPlay,831,1568.5633544921875
PPO_SelfPlay,832,1569.731689453125
PPO_SelfPlay,833,1578.2716064453125
PPO_SelfPlay,834,1551.8187255859375
PPO_SelfPlay,835,1525.635986328125
PPO_SelfPlay,836,1533.5867919921875
PPO_SelfPlay,837,1504.3944091796875
PPO_SelfPlay,838,1508.1904296875
PPO_SelfPlay,839,1516.167724609375
PPO_SelfPlay,840,1491.6077880859375
PPO_SelfPlay,841,1500.489013671875
PPO_SelfPlay,842,1483.0196533203125
PPO_SelfPlay,843,1465.335693359375
PPO_SelfPlay,844,1449.274169921875
PPO_SelfPlay,845,1460.121826171875
PPO_SelfPlay,846,1472.743408203125
PPO_SelfPlay,847,1478.3280029296875
PPO_SelfPlay,848,1462.679443359375
PPO_SelfPlay,849,1472.5496826171875
PPO_SelfPlay,850,1447.3262939453125
PPO_SelfPlay,851,1427.95556640625
PPO_SelfPlay,852,1442.3233642578125
PPO_SelfPlay,853,1459.221435546875
PPO_SelfPlay,854,1471.5487060546875
PPO_SelfPlay,855,1455.940673828125
PPO_SelfPlay,856,1435.4605712890625
PPO_SelfPlay,857,1446.1878662109375
PPO_SelfPlay,858,1438.70361328125
PPO_SelfPlay,859,1454.9910888671875
PPO_SelfPlay,860,1460.9058837890625
PPO_SelfPlay,861,1485.18017578125
PPO_SelfPlay,862,1459.852294921875
PPO_SelfPlay,863,1465.473876953125
PPO_SelfPlay,864,1483.4693603515625
PPO_SelfPlay,865,1467.8177490234375
PPO_SelfPlay,866,1469.84619140625
PPO_SelfPlay,867,1487.033203125
PPO_SelfPlay,868,1470.6395263671875
PPO_SelfPlay,869,1493.70947265625
PPO_SelfPlay,870,1510.306884765625
PPO_SelfPlay,871,1511.9173583984375
PPO_SelfPlay,872,1495.13330078125
PPO_SelfPlay,873,1503.185791015625
PPO_SelfPlay,874,1519.575927734375
PPO_SelfPlay,875,1537.8818359375
PPO_SelfPlay,876,1548.3406982421875
PPO_SelfPlay,877,1553.6622314453125
PPO_SelfPlay,878,1566.9981689453125
PPO_SelfPlay,879,1543.0091552734375
PPO_SelfPlay,880,1552.846435546875
PPO_SelfPlay,881,1557.9217529296875
PPO_SelfPlay,882,1567.1290283203125
PPO_SelfPlay,883,1575.6571044921875
PPO_SelfPlay,884,1580.083740234375
PPO_SelfPlay,885,1588.18212890625
PPO_SelfPlay,886,1597.31201171875
PPO_SelfPlay,887,1608.1856689453125
PPO_SelfPlay,888,1612.7757568359375
PPO_SelfPlay,889,1614.885009765625
PPO_SelfPlay,890,1619.661376953125
PPO_SelfPlay,891,1629.2069091796875
PPO_SelfPlay,892,1599.1153564453125
PPO_SelfPlay,893,1601.7489013671875
PPO_SelfPlay,894,1576.8553466796875
PPO_SelfPlay,895,1552.1744384765625
PPO_SelfPlay,896,1555.4937744140625
PPO_SelfPlay,897,1533.5335693359375
PPO_SelfPlay,898,1534.951416015625
PPO_SelfPlay,899,1541.7630615234375
PPO_SelfPlay,900,1548.1636962890625
PPO_SelfPlay,901,1557.35888671875
PPO_SelfPlay,902,1560.5352783203125
PPO_SelfPlay,903,1566.22607421875
PPO_SelfPlay,904,1567.40966796875
PPO_SelfPlay,905,1570.3748779296875
PPO_SelfPlay,906,1581.51953125
PPO_SelfPlay,907,1595.6966552734375
PPO_SelfPlay,908,1596.701416015625
PPO_SelfPlay,909,1573.9940185546875
PPO_SelfPlay,910,1591.757568359375
PPO_SelfPlay,911,1596.5211181640625
PPO_SelfPlay,912,1569.0665283203125
PPO_SelfPlay,913,1570.231689453125
PPO_SelfPlay,914,1571.3892822265625
PPO_SelfPlay,915,1550.0311279296875
PPO_SelfPlay,916,1556.500732421875
PPO_SelfPlay,917,1539.1722412109375
PPO_SelfPlay,918,1542.8709716796875
PPO_SelfPlay,919,1551.977294921875
PPO_SelfPlay,920,1564.018798828125
PPO_SelfPlay,921,1568.606201171875
PPO_SelfPlay,922,1576.7249755859375
PPO_SelfPlay,923,1584.3089599609375
PPO_SelfPlay,924,1598.8114013671875
PPO_SelfPlay,925,1601.47412109375
PPO_SelfPlay,926,1612.5135498046875
PPO_SelfPlay,927,1584.6009521484375
PPO_SelfPlay,928,1595.8843994140625
PPO_SelfPlay,929,1566.397216796875
PPO_SelfPlay,930,1581.055419921875
PPO_SelfPlay,931,1563.39697265625
PPO_SelfPlay,932,1566.8701171875
PPO_SelfPlay,933,1582.6722412109375
PPO_SelfPlay,934,1597.2623291015625
PPO_SelfPlay,935,1602.281494140625
PPO_SelfPlay,936,1582.672119140625
PPO_SelfPlay,937,1596.81396484375
PPO_SelfPlay,938,1609.685791015625
PPO_SelfPlay,939,1619.490966796875
PPO_SelfPlay,940,1625.5267333984375
PPO_SelfPlay,941,1600.668701171875
PPO_SelfPlay,942,1571.4794921875
PPO_SelfPlay,943,1584.906982421875
PPO_SelfPlay,944,1590.1072998046875
PPO_SelfPlay,945,1596.8289794921875
PPO_SelfPlay,946,1600.6334228515625
PPO_SelfPlay,947,1616.359375
PPO_SelfPlay,948,1626.0587158203125
PPO_SelfPlay,949,1634.8699951171875
PPO_SelfPlay,950,1643.5079345703125
PPO_SelfPlay,951,1646.44091796875
PPO_SelfPlay,952,1661.2022705078125
PPO_SelfPlay,953,1664.6358642578125
PPO_SelfPlay,954,1675.0245361328125
PPO_SelfPlay,955,1681.8765869140625
PPO_SelfPlay,956,1659.950439453125
PPO_SelfPlay,957,1667.420166015625
PPO_SelfPlay,958,1676.3157958984375
PPO_SelfPlay,959,1687.9459228515625
PPO_SelfPlay,960,1703.9459228515625
PPO_SelfPlay,961,1710.0289306640625
PPO_SelfPlay,962,1683.7701416015625
PPO_SelfPlay,963,1689.9027099609375
PPO_SelfPlay,964,1664.214599609375
PPO_SelfPlay,965,1675.8648681640625
PPO_SelfPlay,966,1686.5406494140625
PPO_SelfPlay,967,1692.4232177734375
PPO_SelfPlay,968,1696.40087890625
PPO_SelfPlay,969,1699.2867431640625
PPO_SelfPlay,970,1671.5308837890625
PPO_SelfPlay,971,1643.8603515625
PPO_SelfPlay,972,1651.49609375
PPO_SelfPlay,973,1627.885986328125
PPO_SelfPlay,974,1637.957275390625
PPO_SelfPlay,975,1618.809326171875
PPO_SelfPlay,976,1628.8411865234375
PPO_SelfPlay,977,1636.2921142578125
PPO_SelfPlay,978,1640.16748046875
PPO_SelfPlay,979,1642.829833984375
PPO_SelfPlay,980,1617.1949462890625
PPO_SelfPlay,981,1626.8792724609375
PPO_SelfPlay,982,1630.8970947265625
PPO_SelfPlay,983,1616.77880859375
PPO_SelfPlay,984,1619.16552734375
PPO_SelfPlay,985,1594.68994140625
PPO_SelfPlay,986,1607.6114501953125
PPO_SelfPlay,987,1616.24560546875
PPO_SelfPlay,988,1588.4493408203125
PPO_SelfPlay,989,1591.187744140625
PPO_SelfPlay,990,1607.81103515625
PPO_SelfPlay,991,1614.51025390625
PPO_SelfPlay,992,1616.8609619140625
PPO_SelfPlay,993,1625.3084716796875
PPO_SelfPlay,994,1607.6016845703125
PPO_SelfPlay,995,1615.9263916015625
PPO_SelfPlay,996,1623.6744384765625
PPO_SelfPlay,997,1627.3597412109375
PPO_SelfPlay,998,1633.293701171875
PPO_SelfPlay,999,1608.8812255859375
PPO_SelfPlay,1000,1591.9136962890625
PPO_SelfPlay,1001,1608.5074462890625
PPO_SelfPlay,1002,1614.8092041015625
PPO_SelfPlay,1003,1617.126953125
PPO_SelfPlay,1004,1621.7169189453125
PPO_SelfPlay,1005,1640.646728515625
PPO_SelfPlay,1006,1620.35009765625
PPO_SelfPlay,1007,1623.2635498046875
PPO_SelfPlay,1008,1606.4605712890625
PPO_SelfPlay,1009,1617.77734375
PPO_SelfPlay,1010,1588.6856689453125
PPO_SelfPlay,1011,1559.3157958984375
PPO_SelfPlay,1012,1538.6385498046875
PPO_SelfPlay,1013,1551.757080078125
PPO_SelfPlay,1014,1556.472900390625
PPO_SelfPlay,1015,1529.528076171875
PPO_SelfPlay,1016,1542.4683837890625
PPO_SelfPlay,1017,1549.299072265625
PPO_SelfPlay,1018,1553.9637451171875
PPO_SelfPlay,1019,1559.5933837890625
PPO_SelfPlay,1020,1533.71240234375
PPO_SelfPlay,1021,1515.727294921875
PPO_SelfPlay,1022,1517.290771484375
PPO_SelfPlay,1023,1524.4796142578125
PPO_SelfPlay,1024,1511.38232421875
PPO_SelfPlay,1025,1529.845458984375
PPO_SelfPlay,1026,1534.8597412109375
PPO_SelfPlay,1027,1517.049072265625
PPO_SelfPlay,1028,1532.6494140625
PPO_SelfPlay,1029,1541.222900390625
PPO_SelfPlay,1030,1553.086669921875
PPO_SelfPlay,1031,1540.24658203125
PPO_SelfPlay,1032,1560.5245361328125
PPO_SelfPlay,1033,1573.4432373046875
PPO_SelfPlay,1034,1551.0509033203125
PPO_SelfPlay,1035,1562.475341796875
PPO_SelfPlay,1036,1565.9884033203125
PPO_SelfPlay,1037,1581.107177734375
PPO_SelfPlay,1038,1585.914306640625
PPO_SelfPlay,1039,1558.4996337890625
PPO_SelfPlay,1040,1540.4244384765625
PPO_SelfPlay,1041,1521.6627197265625
PPO_SelfPlay,1042,1533.859130859375
PPO_SelfPlay,1043,1506.8883056640625
PPO_SelfPlay,1044,1511.4539794921875
PPO_SelfPlay,1045,1523.5640869140625
PPO_SelfPlay,1046,1530.2633056640625
PPO_SelfPlay,1047,1506.6151123046875
PPO_SelfPlay,1048,1491.76904296875
PPO_SelfPlay,1049,1502.5074462890625
PPO_SelfPlay,1050,1514.3433837890625
PPO_SelfPlay,1051,1519.6182861328125
PPO_SelfPlay,1052,1494.50634765625
PPO_SelfPlay,1053,1509.4993896484375
PPO_SelfPlay,1054,1517.5467529296875
PPO_SelfPlay,1055,1498.81396484375
PPO_SelfPlay,1056,1513.781005859375
PPO_SelfPlay,1057,1521.408447265625
PPO_SelfPlay,1058,1543.7515869140625
PPO_SelfPlay,1059,1549.2117919921875
PPO_SelfPlay,1060,1559.2476806640625
PPO_SelfPlay,1061,1567.0411376953125
PPO_SelfPlay,1062,1572.775634765625
PPO_SelfPlay,1063,1578.2059326171875
PPO_SelfPlay,1064,1589.06591796875
PPO_SelfPlay,1065,1597.2362060546875
PPO_SelfPlay,1066,1578.2337646484375
PPO_SelfPlay,1067,1583.3873291015625
PPO_SelfPlay,1068,1590.148681640625
PPO_SelfPlay,1069,1600.4761962890625
PPO_SelfPlay,1070,1618.5059814453125
PPO_SelfPlay,1071,1623.0123291015625
PPO_SelfPlay,1072,1606.0145263671875
PPO_SelfPlay,1073,1610.4000244140625
PPO_SelfPlay,1074,1614.22705078125
PPO_SelfPlay,1075,1627.149658203125
PPO_SelfPlay,1076,1631.00830078125
PPO_SelfPlay,1077,1631.8330078125
PPO_SelfPlay,1078,1647.0665283203125
PPO_SelfPlay,1079,1656.61767578125
PPO_SelfPlay,1080,1628.95947265625
PPO_SelfPlay,1081,1635.658935546875
PPO_SelfPlay,1082,1641.1617431640625
PPO_SelfPlay,1083,1618.5728759765625
PPO_SelfPlay,1084,1627.4267578125
PPO_SelfPlay,1085,1639.930419921875
PPO_SelfPlay,1086,1654.0970458984375
PPO_SelfPlay,1087,1656.62158203125
PPO_SelfPlay,1088,1666.3076171875
PPO_SelfPlay,1089,1637.118896484375
PPO_SelfPlay,1090,1643.4791259765625
PPO_SelfPlay,1091,1624.8460693359375
PPO_SelfPlay,1092,1604.9173583984375
PPO_SelfPlay,1093,1589.9219970703125
PPO_SelfPlay,1094,1593.405029296875
PPO_SelfPlay,1095,1568.93212890625
PPO_SelfPlay,1096,1584.414306640625
PPO_SelfPlay,1097,1589.28369140625
PPO_SelfPlay,1098,1569.344970703125
PPO_SelfPlay,1099,1576.3326416015625
PPO_SelfPlay,1100,1589.4959716796875
PPO_SelfPlay,1101,1594.133544921875
PPO_SelfPlay,1102,1580.31298828125
PPO_SelfPlay,1103,1558.290771484375
PPO_SelfPlay,1104,1578.657470703125
PPO_SelfPlay,1105,1589.031982421875
PPO_SelfPlay,1106,1599.54296875
PPO_SelfPlay,1107,1611.119140625
PPO_SelfPlay,1108,1623.0985107421875
PPO_SelfPlay,1109,1638.878173828125
PPO_SelfPlay,1110,1647.096435546875
PPO_SelfPlay,1111,1618.914306640625
PPO_SelfPlay,1112,1630.053466796875
PPO_SelfPlay,1113,1633.99267578125
PPO_SelfPlay,1114,1640.34130859375
PPO_SelfPlay,1115,1647.931640625
PPO_SelfPlay,1116,1663.3460693359375
PPO_SelfPlay,1117,1666.4619140625
PPO_SelfPlay,1118,1673.4854736328125
PPO_SelfPlay,1119,1679.3271484375
PPO_SelfPlay,1120,1659.84716796875
PPO_SelfPlay,1121,1663.9739990234375
PPO_SelfPlay,1122,1667.219970703125
PPO_SelfPlay,1123,1670.358642578125
PPO_SelfPlay,1124,1680.3685302734375
PPO_SelfPlay,1125,1684.0115966796875
PPO_SelfPlay,1126,1659.880126953125
PPO_SelfPlay,1127,1664.278564453125
PPO_SelfPlay,1128,1638.8685302734375
PPO_SelfPlay,1129,1641.1241455078125
PPO_SelfPlay,1130,1647.087158203125
PPO_SelfPlay,1131,1629.8328857421875
PPO_SelfPlay,1132,1641.8807373046875
PPO_SelfPlay,1133,1614.584716796875
PPO_SelfPlay,1134,1599.617919921875
PPO_SelfPlay,1135,1576.7698974609375
PPO_SelfPlay,1136,1582.7197265625
PPO_SelfPlay,1137,1561.4365234375
PPO_SelfPlay,1138,1532.78564453125
PPO_SelfPlay,1139,1522.070556640625
PPO_SelfPlay,1140,1512.85546875
PPO_SelfPlay,1141,1490.9833984375
PPO_SelfPlay,1142,1514.3057861328125
PPO_SelfPlay,1143,1499.03515625
PPO_SelfPlay,1144,1510.9024658203125
PPO_SelfPlay,1145,1512.5076904296875
PPO_SelfPlay,1146,1525.1744384765625
PPO_SelfPlay,1147,1531.392822265625
PPO_SelfPlay,1148,1535.9879150390625
PPO_SelfPlay,1149,1524.61474609375
PPO_SelfPlay,1150,1546.1824951171875
PPO_SelfPlay,1151,1535.103515625
PPO_SelfPlay,1152,1524.9295654296875
PPO_SelfPlay,1153,1529.581298828125
PPO_SelfPlay,1154,1549.7403564453125
PPO_SelfPlay,1155,1523.1572265625
PPO_SelfPlay,1156,1540.1812744140625
PPO_SelfPlay,1157,1512.4814453125
PPO_SelfPlay,1158,1533.6636962890625
PPO_SelfPlay,1159,1542.4072265625
PPO_SelfPlay,1160,1511.757568359375
PPO_SelfPlay,1161,1495.8363037109375
PPO_SelfPlay,1162,1484.6796875
PPO_SelfPlay,1163,1458.2066650390625
PPO_SelfPlay,1164,1472.745361328125
PPO_SelfPlay,1165,1462.6785888671875
PPO_SelfPlay,1166,1470.6812744140625
PPO_SelfPlay,1167,1487.9725341796875
PPO_SelfPlay,1168,1473.825927734375
PPO_SelfPlay,1169,1443.7896728515625
PPO_SelfPlay,1170,1467.205078125
PPO_SelfPlay,1171,1492.2113037109375
PPO_SelfPlay,1172,1502.285400390625
PPO_SelfPlay,1173,1485.3289794921875
PPO_SelfPlay,1174,1497.519287109375
PPO_SelfPlay,1175,1476.66943359375
PPO_SelfPlay,1176,1452.42431640625
PPO_SelfPlay,1177,1432.0509033203125
PPO_SelfPlay,1178,1440.8602294921875
PPO_SelfPlay,1179,1427.48828125
PPO_SelfPlay,1180,1398.0050048828125
PPO_SelfPlay,1181,1400.9447021484375
PPO_SelfPlay,1182,1403.83935546875
PPO_SelfPlay,1183,1422.1893310546875
PPO_SelfPlay,1184,1424.77783203125
PPO_SelfPlay,1185,1433.53076171875
PPO_SelfPlay,1186,1453.0762939453125
PPO_SelfPlay,1187,1443.5377197265625
PPO_SelfPlay,1188,1434.8702392578125
PPO_SelfPlay,1189,1437.290283203125
PPO_SelfPlay,1190,1439.6793212890625
PPO_SelfPlay,1191,1431.00048828125
PPO_SelfPlay,1192,1441.3546142578125
PPO_SelfPlay,1193,1443.6923828125
PPO_SelfPlay,1194,1446.001220703125
PPO_SelfPlay,1195,1428.3328857421875
PPO_SelfPlay,1196,1421.765625
PPO_SelfPlay,1197,1447.80419921875
PPO_SelfPlay,1198,1450.0628662109375
PPO_SelfPlay,1199,1425.62646484375
PPO_SelfPlay,1200,1449.75
PPO_SelfPlay,1201,1465.1580810546875
PPO_SelfPlay,1202,1435.2158203125
PPO_SelfPlay,1203,1405.6314697265625
PPO_SelfPlay,1204,1376.4559326171875
PPO_SelfPlay,1205,1403.47265625
PPO_SelfPlay,1206,1374.329345703125
PPO_SelfPlay,1207,1345.653564453125
PPO_SelfPlay,1208,1335.7401123046875
PPO_SelfPlay,1209,1347.623046875
PPO_SelfPlay,1210,1319.433837890625
PPO_SelfPlay,1211,1291.823974609375
PPO_SelfPlay,1212,1313.141357421875
PPO_SelfPlay,1213,1285.6705322265625
PPO_SelfPlay,1214,1306.35791015625
PPO_SelfPlay,1215,1334.50537109375
PPO_SelfPlay,1216,1351.082275390625
PPO_SelfPlay,1217,1322.8267822265625
PPO_SelfPlay,1218,1327.1434326171875
PPO_SelfPlay,1219,1345.099853515625
PPO_SelfPlay,1220,1348.9598388671875
PPO_SelfPlay,1221,1332.108642578125
PPO_SelfPlay,1222,1304.229736328125
PPO_SelfPlay,1223,1308.9620361328125
