episode,steps,score,success,killed_by_sam,crashed,min_tf,in_radar_steps,range2d_last_m,progress_mean
288,1400,-529.9907102522068,0,1,0,0.9991749964310452,1400,26150.171525132188,0.008801626276625712
289,956,-508.58486179339695,0,1,0,0.9997896741512954,941,15086.034621228468,0.018760275327373396
290,3999,-89.56837869909842,0,0,0,1.7716116164384446,3344,6488.181525851427,0.008345655086527442
291,3999,-103.70487720484049,0,0,0,1.2645293083046036,3762,7956.815878658773,0.007659504418949663
292,1299,-517.2432053255906,0,1,0,0.9993660775261552,1299,29675.83788628693,0.007085190166571411
293,2513,-582.1603810786019,0,1,0,0.9992488468862779,2513,23155.959986503814,0.005680085249787728
294,3999,-229.3735847655408,0,0,0,1.0063548902609998,3999,11574.884056637931,0.004912684386099961
295,1999,-498.717238671673,0,1,0,0.9988071428646939,1735,24532.805222837153,0.0063753414717565545
296,696,-524.2419902565207,0,1,0,0.9987629145515617,696,26953.804363013383,0.00647899764732242
297,2965,-587.769750643641,0,0,1,2.4409602036312026,2923,33615.54579703133,0.0017879411656432733
298,3999,-221.0364115512675,0,0,0,1.0715092544901719,3999,29075.231295464608,0.0027192732148554367
299,3999,-133.9676972406393,0,0,0,1.342497272064092,3389,9869.621934734358,0.007233944337006232
300,623,-509.7496250361272,0,1,0,0.9987506624520699,623,21158.391607644942,0.015820685780790242
301,956,-502.42260369028656,0,1,0,0.9983019448041408,956,27514.57735836983,0.012290777106054418
302,1488,-498.97385312097146,0,1,0,0.9995715230256798,1117,18564.832217308398,0.013692407522797486
303,2583,-624.8608962956774,0,0,1,1.0243818083438545,1735,27464.169801887583,0.0011752708890282227
304,3999,-136.63491672915134,0,0,0,1.8418600300139665,3892,9425.431115685853,0.00736077465410129
305,3999,-298.1431718672164,0,0,0,1.2495594822204117,3838,17935.038572743928,0.005213787204246222
306,3809,-654.4361253783215,0,0,1,1.4599546336417362,1885,1147.075734333096,0.009169149210900358
307,2336,940.9818337328895,1,0,0,1.448746704310183,2284,908.5725573110714,0.01512632658344284
308,2324,-526.2758259242855,0,0,1,1.3700887947942495,1641,4298.779605769643,0.014528416498839127
309,1057,-476.1172819430991,0,1,0,0.9991093575772276,722,22398.028981678683,0.016309153384061824
310,726,-499.0007445006984,0,1,0,0.9967666494905321,726,21390.872959128552,0.01579457014333321
311,479,-501.0110767578393,0,1,0,0.9988463648157666,479,26575.84818950551,0.01898109046185899
312,579,-507.2670804068721,0,1,0,0.9993624210165755,579,25614.035354721575,0.015024836936766166
313,1077,-497.22356442627233,0,1,0,0.9995167483520359,1052,17939.87373278386,0.014745341591222792
314,3999,-141.60119712842538,0,0,0,1.0519630405949731,3455,22151.148143804458,0.0033655106497262905
315,1029,-524.0980187944507,0,1,0,0.9988104868096712,1029,21647.07786331297,0.011754103091549447
316,2779,935.6641582078738,1,0,0,1.0306673019331065,2649,1478.4734412377638,0.013169225088076988
317,3999,-148.1324551390285,0,0,0,1.1922430544034803,3999,2748.8006476002065,0.007728972922605655
318,3999,-124.2159681855579,0,0,0,1.0127627337305591,3836,5981.593999938647,0.007197591422145248
319,1443,-522.5329695586205,0,1,0,0.9985291919123969,1443,16492.621115046815,0.010804812508844503
320,1130,-518.708366176768,0,1,0,0.9973353170803048,1130,17858.59798161543,0.011207234797247601
321,1427,-512.4900469971884,0,1,0,0.9978673240280959,1398,18600.02648855088,0.011899062342795967
322,1050,-513.795886112489,0,1,0,0.9982848930480517,1050,30352.64715160392,0.008688352171290227
323,1986,-545.1111951783421,0,1,0,0.9971285033051457,1986,18644.793469968987,0.01016783625803946
324,3999,-100.57253535490644,0,0,0,1.3542079380696599,3806,5190.110730630142,0.008509433400584101
325,2827,-546.9719196334762,0,0,1,1.4309362440554234,2542,2696.9387615387723,0.012617579797863352
326,2696,-533.4445041571967,0,0,1,1.2209269531750295,2693,1280.7541383690188,0.014022480120505285
327,2077,966.6056303848617,1,0,0,1.9800847677101288,2077,1488.1563052503845,0.014825133305285834
328,3066,-526.8880062072558,0,0,1,1.7477341737307885,2468,1374.2026732427769,0.01213607875656628
329,1855,-545.6605698006845,0,1,0,0.9999726761906549,1756,15101.512292676629,0.010763623756776041
330,3999,25.548346033175655,0,0,0,2.4318188973107464,2475,5743.8515227276075,0.008523298394200355
331,1152,-514.4613171533867,0,1,0,0.9994505674284018,1152,21170.721240853396,0.008430832113989085
332,1502,990.0307205966816,1,0,0,1.493215683906863,1502,1477.223123721982,0.02148248625250368
333,1476,-563.399828782832,0,0,1,1.4352207317846317,1476,14845.118180266705,0.01161975557208227
334,292,-489.30188638142533,0,0,1,2.599053490341456,197,30835.17454855914,0.015522275164685231
335,2614,882.7201965070823,1,0,0,1.6159701567587228,1994,1488.2107617827542,0.012860827180528719
336,3992,840.5354532885078,1,0,0,1.682192273028984,3992,1499.8021632428843,0.00785117732077855
337,3999,-150.83186023739384,0,0,0,1.2084184853812954,2824,12007.990947883001,0.005596327218781777
338,3999,-76.1807506140031,0,0,0,1.0114128918741625,2994,3066.2453169699866,0.008754556185487707
339,2763,965.352952130409,1,0,0,1.1163290615504948,2755,1499.531557247814,0.013018560984330421
340,2599,928.7907992082669,1,0,0,1.09567471019573,2599,1492.5741810256286,0.011613982756614676
341,1602,-513.7540704319538,0,1,0,0.9986709902191595,1602,12908.992940921446,0.011779403651396207
342,2611,931.3852450213781,1,0,0,1.0551833636831958,2611,1047.3809945297915,0.012250425499944982
343,1314,-504.22667386761236,0,1,0,0.9998457623080244,1274,18505.859674379368,0.011470589227547219
344,1239,-555.018442117789,0,1,0,0.9996640420476811,1239,19817.488084675468,0.008415568615145818
345,2548,-567.6721677989747,0,0,1,2.439420579729203,1427,36607.861555931006,0.0010879203598318462
346,711,-495.483429951866,0,1,0,0.9997724039401925,711,24743.752169821586,0.016143920497478183
347,1334,-510.7279145359988,0,1,0,0.9984531727304193,1239,20226.24948938553,0.011229336179196648
348,1812,-519.4315041704627,0,1,0,0.998413016156061,1594,23352.27414691822,0.007363016343139417
349,495,-507.59122013587114,0,1,0,0.9995280311998855,495,24599.862539407288,0.013406694394383089
350,681,-500.36103018747457,0,1,0,0.9977753416548363,681,23158.404683902645,0.012815930809715673
351,1841,-494.9159410950177,0,1,0,0.9988644777332386,1405,10512.890619437147,0.014997809977499913
352,599,-502.62181661866606,0,1,0,0.997637041966229,599,30249.461889176247,0.01410631765898521
353,389,-502.27197129998444,0,1,0,0.997839653076986,389,24326.71108816966,0.015712990875204693
354,345,-500.81068790192563,0,1,0,0.9976633414739011,345,25195.11021096133,0.01928674869632757
355,740,-489.3707709675126,0,1,0,0.9985395723526411,720,25548.935224437748,0.018143434754094613
356,3999,-187.4231517186557,0,0,0,1.0234263409825897,3999,15213.870733985706,0.0052770594827197875
357,1138,-535.7241116184819,0,1,0,0.9996845757251962,1138,16666.575593709935,0.014481422833191204
358,2916,997.9223777796954,1,0,0,1.1479606694748852,2223,708.7046770223487,0.013306077914107152
359,3999,-54.14949413840322,0,0,0,1.3677895280503078,2278,3833.0548602896365,0.008750774216045703
360,1029,-542.8678392819933,0,1,0,0.9993658357343488,1029,22631.533815247898,0.007713783608335212
361,2456,950.0629072191773,1,0,0,1.0270688165045374,2245,1497.947466485455,0.014416684366912513
362,929,-504.96006926079326,0,1,0,0.9914414556729638,841,14863.847574076412,0.0218182638409384
363,2056,953.5006487849224,1,0,0,1.4054745586873363,1876,1499.0947332603725,0.01479055843672512
364,2008,975.3568177386284,1,0,0,1.5198396522065036,2008,1494.0002168213998,0.017028003921294325
365,3999,-61.84295605653918,0,0,0,1.2824706368900936,1969,3503.0115896127595,0.008785693098297938
366,949,-487.1545393867459,0,1,0,0.9995026499596176,949,25819.496472715662,0.012644377436896911
367,503,-505.63007286504273,0,1,0,0.9983969554176801,503,23263.630221799016,0.014610699664857788
368,2888,969.3204377422971,1,0,0,1.2001410829556283,2815,1489.4868730894589,0.01313933369379957
369,2145,995.0027405018217,1,0,0,1.2094798943962428,1828,1491.2234170531144,0.01682014087926473
370,2642,956.1040635119734,1,0,0,1.5816548660298548,2642,1484.6017676329757,0.012251096818127976
371,3999,-89.87829006842554,0,0,0,1.2366428042552506,3746,3849.550112454309,0.007211859097528997
372,3999,-83.12829402561638,0,0,0,1.233831864350178,3967,9158.260275882249,0.0073097018966382645
373,1873,958.5969167929261,1,0,0,1.232909065920981,1873,1498.4736658603606,0.016043797644743254
374,2040,964.487915912983,1,0,0,1.4526893943751975,2040,1326.327087749056,0.016112197440890454
375,571,-508.00056327537715,0,1,0,0.9981638807151434,571,28682.029677180777,0.01149040799722118
376,386,-507.06994630155054,0,1,0,0.9956467184032791,386,28982.0640912659,0.011999432119932997
377,2414,-610.0660347547479,0,0,1,1.3867967558046024,1761,999.3908546729409,0.013960963107050382
378,2145,1006.5820101623309,1,0,0,1.5917469251732785,1972,231.03763576161245,0.018543294890127227
379,2729,934.8005366299004,1,0,0,1.0105787334916725,2729,1492.0828872941809,0.011315434988347693
380,2627,984.9075673865852,1,0,0,1.3620408985364185,2211,1497.3115589571948,0.014281963309587612
381,1261,-501.975689825472,0,1,0,0.9999404309102795,1207,27260.101369753396,0.008790301892689513
382,1657,975.8211341064467,1,0,0,1.5256935214477125,1657,1099.5641128771597,0.017810598749851848
383,2829,-567.5793377145701,0,0,1,1.4642006617102346,2597,2589.190133415312,0.011528931664752608
384,884,-517.109501753277,0,1,0,0.9992387720058926,884,24289.86449370198,0.009298465435306522
385,3009,895.7713463463658,1,0,0,1.218663362404966,2412,1172.8248349196783,0.009907054226357674
386,2655,-618.8059436092018,0,1,0,0.9989359665167566,2655,9067.982278493972,0.008818681142328297
387,1055,-506.5161866218249,0,1,0,0.9998026410684058,1055,19529.885803789468,0.015797308303381666
388,3999,-85.23574438827325,0,0,0,1.2663505536435458,2812,4001.8074224138313,0.007984611721816737
389,2608,-595.5502403154836,0,0,1,1.2000668707551219,2542,3855.222524030544,0.010257021374428424
390,2900,843.3913200120855,1,0,0,1.3359851678111714,1935,1491.7837131268134,0.011281769976404558
391,2242,962.7751427507372,1,0,0,1.3081283609434373,2242,1487.3335028177369,0.014225475558107114
392,1238,-525.3303428171838,0,1,0,0.9994120003515408,1228,25977.01741530521,0.009324427851244089
393,1328,-505.1081475664467,0,1,0,0.9996376901060118,1328,27156.98708489413,0.006674282785445665
394,834,-518.6366874470987,0,1,0,0.9998636817097865,834,25035.52135836434,0.006696215232020674
395,438,-495.7584738173411,0,0,1,3.72019511417532,67,34247.9626904343,0.007981766559957247
396,3999,-121.42499129742198,0,0,0,1.1103604110195548,2829,7908.063286310818,0.007242191098142802
397,2299,952.3936100648392,1,0,0,1.1960157149078052,2229,1488.4786606500268,0.014456335784229479
398,3999,-61.954539579296714,0,0,0,1.2414517944990595,2508,1556.991272164502,0.008488562176021999
399,1538,975.6347715738591,1,0,0,1.5254711636092022,1538,1482.9597016185505,0.01936589868417643
400,2433,-735.8951003059582,0,0,1,1.031986956069966,1158,45990.42912616027,-0.005137035732021917
401,436,-500.963545381588,0,1,0,0.9993013154714646,436,24895.591505612865,0.016816422965085266
402,876,-495.98404125615633,0,1,0,0.9998785306974715,876,27485.06137751728,0.011476395847667253
403,3316,-647.646161150205,0,1,0,0.9985374981014286,2978,10315.477929887149,0.00606695503631506
404,591,-506.2577903069202,0,1,0,0.9979291678142685,591,29253.33322762097,0.014135962027491013
405,3039,-591.5199611845551,0,0,1,1.010285735036819,3039,799.736601346078,0.011051605096602335
406,1440,-523.3181489214071,0,1,0,0.9988190905589649,1440,21289.963943692877,0.008024743452808594
407,1706,-529.9087351093501,0,1,0,0.998004460216408,1608,22323.119278334343,0.007353389832272722
408,849,-523.8683056595753,0,1,0,0.9996397972856288,849,28665.47222445627,0.009446225723283951
409,2221,999.6035477108164,1,0,0,1.2839472707049164,2139,1497.2811548574166,0.016203808812286398
410,1077,-536.439274230665,0,1,0,0.9980523480517068,1077,26583.843647623136,0.008458701910597707
411,2461,974.8326132359776,1,0,0,1.052071404876119,2236,1497.7030245967555,0.01486824832335203
412,1342,-515.5170107479559,0,1,0,0.9937404431312129,1342,10374.622103059108,0.01565366402499314
413,908,-520.2720322413506,0,1,0,0.9998995293884514,908,29979.991663250967,0.008096956092539421
414,1074,-527.6315697381849,0,1,0,0.999540289352649,1074,23997.39615385891,0.006680821613062926
415,1569,-536.526548857131,0,1,0,0.9998937670515265,1569,29456.231767518962,0.0062246898786387245
416,1436,-561.7606089796969,0,1,0,0.9985677627410576,1436,24390.54380610448,0.004992379827545025
417,1795,-530.6213664305234,0,1,0,0.9989883192880167,1757,27226.087657064974,0.005772863295451292
418,2100,-550.665926800529,0,1,0,0.9979208200270859,2045,21837.474950341806,0.007064237151598403
419,3594,957.1485366761102,1,0,0,1.0166441547932974,2008,53.232219024318916,0.0102998198257935
420,3999,-140.33838120547276,0,0,0,1.3911347969738237,2452,6237.955780905423,0.008219186922077291
421,844,-519.1624517157086,0,0,1,1.317734572390575,844,28447.692174600492,0.011154030360181246
422,871,-507.56464083914955,0,1,0,0.999442106831947,871,25413.63213780992,0.00900614576031866
423,1020,-508.4527477708693,0,1,0,0.9995597717384397,1020,26900.243957226525,0.008441515918228908
424,1042,-517.9258773552361,0,1,0,0.998787656316078,1042,19894.84678338038,0.010446246103429263
425,3200,939.456188514349,1,0,0,1.1940054123098194,2989,1492.6317678918415,0.010973635589587855
426,1214,-506.1011347814172,0,1,0,0.9983300162536892,1157,21186.999699694905,0.013075122200885417
427,635,-512.100117553094,0,1,0,0.9988280482437555,635,27673.05856244223,0.009646168985234526
428,996,-502.00666794628427,0,1,0,0.999703999732015,996,22277.03547584068,0.009645339281815823
429,1191,-512.1314465222492,0,1,0,0.9990451258364638,1118,23164.168443976927,0.00902638419941632
430,838,-533.3266497480096,0,1,0,0.9986322780029349,838,26408.587274071586,0.006363976124828524
431,620,-524.3368631758468,0,1,0,0.9999353102393982,620,26468.828757911,0.00639176328050331
432,1198,-496.4275710542958,0,1,0,0.9999697135734993,1152,23819.101909616707,0.008893728921636326
433,1253,-499.5196612233283,0,1,0,0.9994280619608104,1222,22164.342366654397,0.008415067949205832
434,928,-503.44013370396647,0,1,0,0.9993222728313547,928,26040.79034304584,0.00897013231222478
435,2025,-574.3771556415264,0,1,0,0.9988028502955313,2025,9796.441548178556,0.012159157625924464
436,2745,989.4534213332186,1,0,0,1.2801351535731524,2699,1491.576690668671,0.013790628512683364
437,2215,-578.4282419306309,0,1,0,0.9992309327710592,2215,17006.0960774918,0.0095271233049808
438,3999,-95.57814539969299,0,0,0,1.5981692133988883,3999,10533.195908499041,0.005510093936509183
439,2872,912.0065880536335,1,0,0,1.475684890303308,2872,1495.4012451782398,0.010311899584192149
440,1543,-515.4277365271721,0,1,0,0.9996569195707734,1543,8778.91330924098,0.01406936540163264
441,3053,-577.081832102607,0,0,1,1.7681192645562376,2166,10655.262413478149,0.008105033375562355
442,1270,-539.3428807340468,0,1,0,0.9994800007205062,1270,22645.321783948133,0.007819338616353946
443,3926,943.48156671649,1,0,0,1.7207202599256433,3926,1496.854474986958,0.007900335847517438
444,3999,-115.66248219176859,0,0,0,1.125459973742699,3294,724.4709204724387,0.009615689688064543
445,3999,-270.27386193427844,0,0,0,1.228910266434151,3298,10277.459029278589,0.006327223453871805
446,3999,-124.99385501557609,0,0,0,1.2326771986578402,3905,2466.494717341351,0.008108935343162385
447,1901,-563.6068239907089,0,1,0,0.9984245342569427,1766,19445.107603842156,0.008165896959503547
448,3999,-156.35285339930317,0,0,0,1.0575403754436015,3999,2233.304474598976,0.007730313943794215
449,1115,-497.7326355699978,0,1,0,0.9990568919610152,1115,28155.398111036226,0.008932953194920764
450,875,-508.28442699356117,0,1,0,0.9998736214696298,875,27760.806450473774,0.009107835056422472
451,3521,925.9807051179836,1,0,0,1.1051241515667576,3234,952.2943177481491,0.009423735168337508
452,2174,937.4029431078783,1,0,0,1.0149309448731056,2159,1489.995246267035,0.014890658470550298
453,1570,-513.2354994760492,0,1,0,0.9997354288029633,1428,24873.620915882675,0.0077144206051947585
454,1739,-541.0749033158694,0,1,0,0.9999271587689151,1739,16410.731829180255,0.008343547986394752
455,200,-492.2132233648944,0,0,1,4.365045264482127,0,37679.22730343491,0.011213529266264597
456,2462,-586.3936376254836,0,0,1,1.3457223624126589,2399,2740.3318976107316,0.01135825544518076
457,3999,-183.98425551791576,0,0,0,1.2182314054230363,2136,11864.738505492121,0.004875394660732462
458,3999,-16.295959188312867,0,0,0,2.373574672614016,3845,23088.933988763503,0.0037830046604425396
459,3250,929.9191343027694,1,0,0,1.9004371458732188,2092,1495.1463360352757,0.009485095965045928
460,937,-515.1853189859335,0,1,0,0.9987423823507685,937,18240.662784642835,0.014394072203537276
461,2410,981.673443482332,1,0,0,1.580021624520405,2179,1487.3609444274125,0.014788849517326704
462,2431,-575.2133870662178,0,0,1,1.52012438478772,2431,4295.495914414927,0.01230050758072042
463,3999,-191.78426958961444,0,0,0,2.023618957504574,2063,1787.53250327046,0.008113579594664447
464,3999,-88.86203125224941,0,0,0,1.4582573126489033,3999,8373.23687660689,0.007854949400776818
465,1535,-534.3921436893263,0,0,1,4.7370636910078785,0,40796.74314035875,-0.0007811695100993374
466,3941,-630.1635757941834,0,0,1,1.8599705250029128,3267,2875.7141192031713,0.007382200394666308
467,1517,-486.626947459527,0,1,0,0.9983604766138543,1352,21344.643190044328,0.009176202997957855
468,1093,-500.232804443568,0,1,0,0.9983718337768783,1093,23318.621317629495,0.009795452174633753
469,976,-497.5689564551033,0,1,0,0.9997584737949273,976,19528.433099008627,0.011105370873956506
470,1226,-566.6230710072763,0,1,0,0.9981459083193039,1226,18532.434640080894,0.009784814117164102
471,3999,-102.46524242463505,0,0,0,1.0944388995612642,3359,1714.7757445008763,0.00868706118569152
472,628,-508.7153837329252,0,1,0,0.9993688541775121,628,23700.46169048562,0.010137283567340572
473,1433,-503.2089709906122,0,1,0,0.9993975990067551,1350,24187.75640757562,0.008468799692171923
474,1115,-509.34877415701476,0,1,0,0.9998951999237347,1115,22439.768794060194,0.008942707976845887
475,1033,-502.4008771629518,0,0,1,1.5760802541719376,1033,28005.9031364904,0.005035358889161825
476,919,-505.2916025389859,0,0,1,1.2678112060839337,919,30950.227077398078,0.007419496830577455
477,1359,-498.64492442129506,0,1,0,0.9984443972951069,1359,21421.934741023506,0.009016575799643663
478,3999,-89.88283542309287,0,0,0,1.538467628448763,3805,5190.115174396252,0.008572661724860821
479,1204,-515.4642715562244,0,1,0,0.9990845425228749,1204,25907.128516578505,0.007010761207445543
480,1282,-558.6781280029787,0,1,0,0.9985132968769754,1282,25100.642768568934,0.005176025569730831
481,1019,-528.6109941749879,0,1,0,0.9996065377544644,1019,26921.64411760051,0.006041042452756123
482,982,-532.0443288213515,0,1,0,0.9984426177813394,982,27567.498463963748,0.006665247241247077
483,2901,-602.7885386722043,0,0,1,1.1826653289842004,2207,5178.273884861019,0.010162284259843345
484,2616,979.5954799019755,1,0,0,1.5446835743836325,2227,1493.891086759169,0.01408610502615762
485,3708,-660.5141614456709,0,1,0,0.9989341469680493,3708,9102.450923027314,0.005645055446395277
486,1780,-516.5591158755673,0,1,0,0.998446936860515,1780,18621.733148118023,0.007358738914284907
487,2842,1001.2514768783461,1,0,0,1.7866659090457002,2405,1492.478044469229,0.013255444740434254
488,2687,952.7149932452367,1,0,0,1.7561093100884926,2501,1486.3621020391208,0.011524960161101081
489,3999,-88.80042690923626,0,0,0,1.6894322996072062,3995,2253.3896943661143,0.009015932831080922
490,3999,-80.90346881478297,0,0,0,2.1392632914840917,3433,3415.264539038669,0.008395613631466547
491,3923,-640.5868454855568,0,0,1,1.7035097871599978,2513,2128.135199485871,0.008190792726885778
492,1825,990.2197035386519,1,0,0,1.9607353799885172,1752,1495.6706213397904,0.01898917444178925
493,3688,885.1223468424289,1,0,0,1.219495002043683,3688,1496.5956187759455,0.008909933492409471
494,2932,902.3100460352114,1,0,0,1.5632574709784788,2932,1490.3429788960382,0.010718396760711941
495,970,-520.0605930319973,0,1,0,0.9976869305188991,970,21520.016298878894,0.013852855429829686
496,2889,958.2574698485782,1,0,0,1.0085663076740907,2720,1493.1353946182198,0.011884170985272693
497,672,-499.52083293345726,0,1,0,0.9993440078640792,672,21588.054305782756,0.016122951566014985
498,1798,973.7451156137206,1,0,0,1.0041884694554288,1798,1487.3929434284867,0.01596073639801521
499,772,-507.250769711485,0,1,0,0.9979031281033668,772,21492.113320880133,0.016320447583462638
